pv_power_kW,ghi_Wm2,temperature_C
111.1570,482.4523,-6.0813
117.6714,510.7263,-9.1015
105.1268,456.2795,-9.4038
112.7263,489.2635,-7.1313
91.7401,398.1775,-8.2948
93.0670,403.9365,-5.6383
84.1714,365.3271,-7.3638
90.3764,392.2586,-5.5170
75.1065,325.9829,-9.9092
74.4966,323.3358,-6.6571
64.4677,279.8076,-8.0055
65.6171,284.7967,-10.7189
56.8267,246.6436,-8.3505
41.8701,181.7278,-8.6633
29.9350,129.9261,-6.1033
25.3252,109.9186,-9.0366
15.2002,65.9729,-7.6674
7.0191,30.4647,-8.0228
0.0000,0.0000,-7.5943
0.0000,0.0000,-9.1003
0.0000,0.0000,-5.3163
0.0000,0.0000,-6.8082
0.0000,0.0000,-9.1682
0.0000,0.0000,-5.3346
0.0000,0.0000,-7.8398
0.0000,0.0000,-9.0383
0.0000,0.0000,-5.6155
0.0000,0.0000,-7.4053
0.0000,0.0000,-7.1023
0.0000,0.0000,-3.0317
0.0000,0.0000,-6.4410
0.0000,0.0000,-4.4986
0.0000,0.0000,-6.2909
0.0000,0.0000,-2.8813
0.0000,0.0000,-7.4974
0.0000,0.0000,-5.4059
0.0000,0.0000,-7.0112
0.0000,0.0000,-5.5472
0.0000,0.0000,-3.3821
0.0000,0.0000,-3.6870
0.0000,0.0000,-2.5920
0.0000,0.0000,0.5366
0.0000,0.0000,0.3165
0.0000,0.0000,-3.1444
0.0000,0.0000,-1.7737
0.0000,0.0000,-1.3833
0.0000,0.0000,-3.0802
0.0000,0.0000,-2.5042
0.0000,0.0000,0.9707
0.0000,0.0000,-4.0131
0.0000,0.0000,0.7872
0.0000,0.0000,2.2094
0.0000,0.0000,1.5836
0.0000,0.0000,-1.9140
0.0000,0.0000,0.1704
0.0000,0.0000,1.6024
0.0000,0.0000,0.2024
0.0000,0.0000,-0.2997
0.0000,0.0000,2.4452
0.0000,0.0000,2.4999
0.0000,0.0000,-1.0349
0.0000,0.0000,3.3770
0.0000,0.0000,0.8999
0.0000,0.0000,2.7609
0.0000,0.0000,0.6575
0.0000,0.0000,4.1088
0.0000,0.0000,1.5541
0.0000,0.0000,0.0855
0.0000,0.0000,1.8435
0.0000,0.0000,2.0566
0.0000,0.0000,2.5046
0.0000,0.0000,0.1779
0.0000,0.0000,3.5568
0.0000,0.0000,1.2658
5.8047,25.1938,1.4636
16.3762,71.0773,0.2384
24.7491,107.4180,0.2727
31.3716,136.1615,-1.4631
42.3726,183.9088,0.3915
54.2787,235.5846,-1.0739
53.5163,232.2755,-1.9441
67.7403,294.0115,-2.1107
65.0878,282.4991,-2.5184
80.5332,349.5366,-1.5505
83.9101,364.1933,-3.6148
91.5362,397.2924,-2.2119
82.3483,357.4146,-1.6312
93.6196,406.3351,-2.5637
108.7543,472.0238,-3.0040
97.1223,421.5376,-2.4344
105.8181,459.2800,-4.3559
112.7621,489.4190,-6.4282
101.5098,440.5807,-3.5213
122.2513,530.6045,-6.2921
104.8844,455.2276,-3.9232
108.0753,469.0770,-5.8147
117.7032,510.8646,-4.1480
100.1896,434.8505,-7.1938
100.1872,434.8404,-8.2482
102.8357,446.3353,-6.9869
98.1308,425.9151,-8.6300
101.0201,438.4555,-10.2035
82.5031,358.0865,-8.5821
77.8644,337.9532,-9.1441
80.2004,348.0918,-7.7923
73.6377,319.6082,-8.8316
72.5420,314.8524,-6.0958
61.6601,267.6219,-6.9637
53.5869,232.5822,-5.9272
40.7724,176.9635,-6.7397
35.8323,155.5221,-7.7660
24.0010,104.1708,-6.6952
16.8265,73.0317,-8.2993
8.1364,35.3144,-7.3227
0.0000,0.0000,-6.4200
0.0000,0.0000,-7.1646
0.0000,0.0000,-7.9316
0.0000,0.0000,-7.4233
0.0000,0.0000,-7.8042
0.0000,0.0000,-8.0894
0.0000,0.0000,-4.6193
0.0000,0.0000,-8.9745
0.0000,0.0000,-7.5669
0.0000,0.0000,-6.1323
0.0000,0.0000,-7.4964
0.0000,0.0000,-7.4290
0.0000,0.0000,-5.8777
0.0000,0.0000,-4.4653
0.0000,0.0000,-6.0604
0.0000,0.0000,-4.1346
0.0000,0.0000,-4.4571
0.0000,0.0000,-3.5290
0.0000,0.0000,-2.6258
0.0000,0.0000,-4.7489
0.0000,0.0000,-2.2519
0.0000,0.0000,-1.3404
0.0000,0.0000,-3.8033
0.0000,0.0000,-1.8457
0.0000,0.0000,-2.3291
0.0000,0.0000,-3.6776
0.0000,0.0000,-2.2723
0.0000,0.0000,1.9233
0.0000,0.0000,-1.6012
0.0000,0.0000,-1.0798
0.0000,0.0000,-0.1950
0.0000,0.0000,-0.0009
0.0000,0.0000,-0.4811
0.0000,0.0000,-1.4025
0.0000,0.0000,0.2714
0.0000,0.0000,2.0660
0.0000,0.0000,1.9091
0.0000,0.0000,0.7105
0.0000,0.0000,-0.2852
0.0000,0.0000,5.8814
0.0000,0.0000,-0.4739
0.0000,0.0000,2.3498
0.0000,0.0000,2.5036
0.0000,0.0000,1.5242
0.0000,0.0000,1.8519
0.0000,0.0000,1.3677
0.0000,0.0000,1.9431
0.0000,0.0000,2.1782
0.0000,0.0000,2.9354
0.0000,0.0000,2.0879
0.0000,0.0000,4.4273
0.0000,0.0000,1.9179
0.0000,0.0000,1.8865
0.0000,0.0000,0.2544
0.0000,0.0000,2.1536
0.0000,0.0000,-1.3863
5.6489,24.5176,-1.6291
14.8228,64.3349,3.6599
22.1652,96.2031,-1.0803
36.8824,160.0798,-2.8780
46.2111,200.5691,-0.0604
51.3353,222.8094,-4.8870
58.6447,254.5341,0.1550
65.2281,283.1081,-2.9258
68.0639,295.4162,-2.4629
81.2900,352.8212,-0.8817
84.4705,366.6256,-4.6651
89.4821,388.3773,1.1134
102.7957,446.1617,-1.6495
109.2457,474.1568,-2.9137
102.5067,444.9076,-1.9621
102.1330,443.2858,-6.0991
103.5140,449.2795,-4.5342
107.6090,467.0529,-4.8163
117.4752,509.8751,-8.4286
114.0105,494.8373,-3.5562
100.2926,435.2978,-4.7153
104.3003,452.6924,-6.8592
106.9840,464.3401,-9.4970
117.2334,508.8254,-5.4643
105.3718,457.3428,-6.6901
107.6239,467.1178,-8.0053
102.5838,445.2421,-4.9279
100.0870,434.4055,-7.1764
93.0383,403.8122,-8.7666
89.0036,386.3005,-8.2938
81.0201,351.6499,-7.0694
74.6072,323.8158,-5.3295
67.1791,291.5760,-6.5625
60.5444,262.7795,-5.3348
48.9275,212.3587,-9.0802
41.4332,179.8316,-8.6899
35.0681,152.2053,-6.7914
28.6823,124.4890,-7.3679
16.6837,72.4121,-6.8203
8.6069,37.3564,-7.7910
0.0000,0.0000,-9.7378
0.0000,0.0000,-6.9836
0.0000,0.0000,-7.0694
0.0000,0.0000,-6.3569
0.0000,0.0000,-6.6465
0.0000,0.0000,-8.3473
0.0000,0.0000,-6.7209
0.0000,0.0000,-8.4169
0.0000,0.0000,-6.1559
0.0000,0.0000,-6.2985
0.0000,0.0000,-5.1699
0.0000,0.0000,-6.4168
0.0000,0.0000,-5.1422
0.0000,0.0000,-4.6524
0.0000,0.0000,-3.9231
0.0000,0.0000,-6.2770
0.0000,0.0000,-4.4979
0.0000,0.0000,-3.6195
0.0000,0.0000,-2.1748
0.0000,0.0000,-2.5387
0.0000,0.0000,-2.5646
0.0000,0.0000,0.2006
0.0000,0.0000,-2.1182
0.0000,0.0000,-1.9520
0.0000,0.0000,-2.3779
0.0000,0.0000,-2.7653
0.0000,0.0000,-0.4816
0.0000,0.0000,-0.3819
0.0000,0.0000,0.2934
0.0000,0.0000,-1.2555
0.0000,0.0000,2.8302
0.0000,0.0000,-1.4365
0.0000,0.0000,3.3346
0.0000,0.0000,2.1316
0.0000,0.0000,-0.2918
0.0000,0.0000,2.8588
0.0000,0.0000,2.0296
0.0000,0.0000,4.3201
0.0000,0.0000,0.9719
0.0000,0.0000,3.9211
0.0000,0.0000,2.3071
0.0000,0.0000,1.8244
0.0000,0.0000,-1.9819
0.0000,0.0000,2.2065
0.0000,0.0000,2.4347
0.0000,0.0000,4.4777
0.0000,0.0000,1.1137
0.0000,0.0000,1.6482
0.0000,0.0000,1.9773
0.0000,0.0000,-0.1061
0.0000,0.0000,2.4189
0.0000,0.0000,2.6826
0.0000,0.0000,1.5650
0.0000,0.0000,0.9621
0.0000,0.0000,0.0473
0.0000,0.0000,0.3056
6.1088,26.5138,-1.9322
15.1325,65.6792,-0.2324
24.3336,105.6147,0.6181
31.9181,138.5334,-2.1718
40.7994,177.0807,-1.0351
46.3363,201.1124,-1.4800
59.9377,260.1464,-1.9300
61.7512,268.0172,-1.4472
74.6623,324.0553,-4.3920
80.1059,347.6821,-1.7561
86.4430,375.1866,-3.8607
80.8002,350.6952,-2.8011
100.2152,434.9619,-3.8316
95.7867,415.7410,-0.7260
114.3697,496.3961,-2.4387
108.7833,472.1498,-3.3920
107.2922,465.6780,-3.0336
101.9049,442.2957,-4.6931
120.5912,523.3991,-5.0137
110.6632,480.3091,-7.7745
123.5173,536.0995,-5.9182
110.6136,480.0938,-2.9289
125.8606,546.2698,-6.2896
99.8212,433.2519,-4.0886
108.4549,470.7242,-8.1887
98.9256,429.3647,-7.6783
97.1367,421.6003,-5.7240
97.3503,422.5272,-5.3377
87.4553,379.5803,-7.6832
86.9114,377.2198,-8.2884
74.8860,325.0261,-6.6046
72.3493,314.0161,-8.9998
68.9255,299.1560,-5.9934
61.1461,265.3912,-11.0417
51.7603,224.6541,-9.3290
42.0740,182.6128,-7.5583
30.7401,133.4205,-11.1883
27.3786,118.8306,-12.1178
17.1188,74.3002,-5.8820
8.6649,37.6081,-7.6993
0.0000,0.0000,-6.6846
0.0000,0.0000,-6.9795
0.0000,0.0000,-10.7528
0.0000,0.0000,-7.9228
0.0000,0.0000,-7.4057
0.0000,0.0000,-8.0194
0.0000,0.0000,-9.2498
0.0000,0.0000,-7.3907
0.0000,0.0000,-7.2178
0.0000,0.0000,-7.1070
0.0000,0.0000,-7.1475
0.0000,0.0000,-4.7568
0.0000,0.0000,-5.7706
0.0000,0.0000,-5.0716
0.0000,0.0000,-5.9989
0.0000,0.0000,-4.9065
0.0000,0.0000,-4.1637
0.0000,0.0000,-4.1571
0.0000,0.0000,-1.2927
0.0000,0.0000,-2.0305
0.0000,0.0000,-4.3411
0.0000,0.0000,-1.3662
0.0000,0.0000,-3.2606
0.0000,0.0000,-4.4910
0.0000,0.0000,-0.2183
0.0000,0.0000,-0.4393
0.0000,0.0000,-0.6078
0.0000,0.0000,-0.6680
0.0000,0.0000,-0.7876
0.0000,0.0000,1.5796
0.0000,0.0000,0.7366
0.0000,0.0000,-1.1339
0.0000,0.0000,1.9266
0.0000,0.0000,2.4554
0.0000,0.0000,-0.2773
0.0000,0.0000,0.3566
0.0000,0.0000,3.1575
0.0000,0.0000,2.0059
0.0000,0.0000,-1.1188
0.0000,0.0000,-1.1410
0.0000,0.0000,-0.2301
0.0000,0.0000,3.2637
0.0000,0.0000,3.8455
0.0000,0.0000,2.7973
0.0000,0.0000,2.3888
0.0000,0.0000,3.0808
0.0000,0.0000,-0.5324
0.0000,0.0000,1.7126
0.0000,0.0000,0.1271
0.0000,0.0000,4.0020
0.0000,0.0000,1.7202
0.0000,0.0000,0.0492
0.0000,0.0000,1.7095
0.0000,0.0000,1.6514
0.0000,0.0000,-1.9022
0.0000,0.0000,0.1315
6.6746,28.9698,-1.4749
14.2741,61.9534,1.9135
24.6096,106.8124,2.0252
30.7772,133.5815,-1.1048
38.5991,167.5309,-4.6125
52.1573,226.3771,1.1476
56.9124,247.0157,0.7800
64.2114,278.6955,-0.9714
70.4928,305.9582,-1.5185
76.1033,330.3094,-1.2085
85.4472,370.8644,-1.5413
91.5412,397.3141,-3.9813
98.9938,429.6605,-2.6288
101.2739,439.5567,-2.1193
110.8025,480.9134,-4.0213
114.4638,496.8045,-5.8972
107.7130,467.5042,-5.3340
105.9437,459.8249,-5.3048
104.9380,455.4599,-5.3712
111.3746,483.3969,-5.2158
103.5826,449.5771,-4.8819
113.2083,491.3556,-5.3042
103.5688,449.5174,-3.3543
120.5519,523.2287,-7.2605
112.4616,488.1148,-5.5702
102.9869,446.9916,-4.8226
89.2248,387.2605,-8.5068
98.3271,426.7672,-7.1065
81.2743,352.7531,-6.9790
90.2230,391.5931,-7.4903
76.4217,331.6913,-5.5644
76.6339,332.6126,-7.7932
64.4636,279.7898,-6.4105
63.7039,276.4928,-8.8626
48.2873,209.5804,-6.9629
39.3260,170.6856,-9.5962
35.1050,152.3653,-9.6785
27.4022,118.9333,-8.1449
19.0911,82.8608,-5.3384
8.4676,36.7519,-7.0314
0.0000,0.0000,-7.9030
0.0000,0.0000,-10.4629
0.0000,0.0000,-7.3746
0.0000,0.0000,-7.4825
0.0000,0.0000,-9.7912
0.0000,0.0000,-6.9596
0.0000,0.0000,-5.4037
0.0000,0.0000,-5.9132
0.0000,0.0000,-5.1296
0.0000,0.0000,-6.3096
0.0000,0.0000,-5.2597
0.0000,0.0000,-6.7035
0.0000,0.0000,-5.5302
0.0000,0.0000,-3.8127
0.0000,0.0000,-9.1381
0.0000,0.0000,-6.0293
0.0000,0.0000,-6.0145
0.0000,0.0000,-1.8467
0.0000,0.0000,-4.4266
0.0000,0.0000,-3.8799
0.0000,0.0000,-4.5958
0.0000,0.0000,-3.1221
0.0000,0.0000,-2.3565
0.0000,0.0000,-3.3074
0.0000,0.0000,-3.5458
0.0000,0.0000,-2.7604
0.0000,0.0000,-3.1510
0.0000,0.0000,0.8102
0.0000,0.0000,1.1034
0.0000,0.0000,-1.7419
0.0000,0.0000,-0.9907
0.0000,0.0000,-1.3627
0.0000,0.0000,2.0107
0.0000,0.0000,0.2804
0.0000,0.0000,4.5250
0.0000,0.0000,-1.0095
0.0000,0.0000,2.5349
0.0000,0.0000,1.0616
0.0000,0.0000,2.0329
0.0000,0.0000,2.2038
0.0000,0.0000,0.5369
0.0000,0.0000,0.8807
0.0000,0.0000,3.4436
0.0000,0.0000,3.9003
0.0000,0.0000,4.6366
0.0000,0.0000,3.2285
0.0000,0.0000,-0.3920
0.0000,0.0000,0.9367
0.0000,0.0000,0.3902
0.0000,0.0000,3.9262
0.0000,0.0000,2.1808
0.0000,0.0000,0.3498
0.0000,0.0000,2.6349
0.0000,0.0000,0.6662
0.0000,0.0000,-0.5038
0.0000,0.0000,-1.0257
7.1668,31.1060,-1.2111
16.8961,73.3339,0.4512
22.6333,98.2349,1.7677
35.4035,153.6609,0.5756
43.3232,188.0345,-3.0027
51.8135,224.8848,0.4536
59.9937,260.3892,-0.5803
63.3792,275.0835,0.6715
72.0842,312.8655,-1.3527
85.0660,369.2101,-0.7423
81.2204,352.5191,-2.6302
94.5571,410.4039,-2.7123
101.0168,438.4409,-1.6341
108.4180,470.5642,-1.2875
104.7491,454.6404,-2.5374
107.6635,467.2896,-6.9199
100.0225,434.1253,-1.7548
110.6641,480.3131,-5.2646
122.8042,533.0043,-8.3610
116.3617,505.0422,-6.7378
125.3687,544.1351,-6.6341
121.1603,525.8693,-4.9859
113.8195,494.0080,-7.2983
117.4165,509.6202,-5.2145
119.2212,517.4531,-6.2518
107.7687,467.7462,-3.3460
99.1857,430.4933,-6.0579
91.4857,397.0735,-5.1904
93.2866,404.8896,-8.4021
88.1599,382.6385,-5.5444
80.9361,351.2849,-8.2191
78.1866,339.3514,-6.0798
73.9691,321.0466,-6.6844
55.6272,241.4375,-9.6685
54.1918,235.2076,-4.9785
43.9137,190.5978,-9.2447
34.0690,147.8687,-5.2731
29.9052,129.7967,-6.6867
17.7681,77.1186,-8.1844
9.1436,39.6857,-8.5105
0.0000,0.0000,-7.4276
0.0000,0.0000,-6.7632
0.0000,0.0000,-9.0652
0.0000,0.0000,-9.8910
0.0000,0.0000,-8.1095
0.0000,0.0000,-7.6620
0.0000,0.0000,-6.0819
0.0000,0.0000,-6.5912
0.0000,0.0000,-4.0750
0.0000,0.0000,-8.5365
0.0000,0.0000,-6.1794
0.0000,0.0000,-4.7347
0.0000,0.0000,-1.9682
0.0000,0.0000,-4.6084
0.0000,0.0000,-2.9704
0.0000,0.0000,-5.5474
0.0000,0.0000,-2.7175
0.0000,0.0000,-6.0568
0.0000,0.0000,-3.4794
0.0000,0.0000,-0.0840
0.0000,0.0000,-1.9574
0.0000,0.0000,1.0184
0.0000,0.0000,-1.3261
0.0000,0.0000,-1.4472
0.0000,0.0000,-0.7678
0.0000,0.0000,-0.0855
0.0000,0.0000,-1.1361
0.0000,0.0000,-1.5168
0.0000,0.0000,2.7715
0.0000,0.0000,-0.7632
0.0000,0.0000,1.5891
0.0000,0.0000,-1.3580
0.0000,0.0000,-0.0913
0.0000,0.0000,1.6821
0.0000,0.0000,-1.4131
0.0000,0.0000,1.8204
0.0000,0.0000,2.2806
0.0000,0.0000,2.4684
0.0000,0.0000,2.6869
0.0000,0.0000,5.4275
0.0000,0.0000,2.9744
0.0000,0.0000,0.2556
0.0000,0.0000,2.4597
0.0000,0.0000,2.4849
0.0000,0.0000,3.3273
0.0000,0.0000,2.1062
0.0000,0.0000,1.6598
0.0000,0.0000,1.4716
0.0000,0.0000,1.9223
0.0000,0.0000,-2.3754
0.0000,0.0000,3.5367
0.0000,0.0000,1.7968
0.0000,0.0000,4.1579
0.0000,0.0000,1.6766
0.0000,0.0000,1.5139
0.0000,0.0000,0.4256
6.8959,29.9301,0.4917
16.2735,70.6314,0.6593
24.3680,105.7637,-1.5989
30.0250,130.3166,1.7924
42.3886,183.9785,-3.9668
51.1490,222.0007,-1.8665
64.4525,279.7419,0.3488
60.3642,261.9975,-1.4454
75.6948,328.5366,-2.0709
89.1341,386.8669,-0.3634
85.1811,369.7095,-2.4444
88.2494,383.0271,-2.1672
93.7383,406.8504,-4.6208
100.6087,436.6699,-2.1387
112.2600,487.2398,-4.5298
96.9727,420.8883,-2.8854
105.4649,457.7468,-3.2196
98.0030,425.3604,-3.4151
107.5068,466.6096,-2.0317
106.7823,463.4648,-5.0704
102.4373,444.6064,-6.6390
126.5345,549.1950,-5.4951
126.7635,550.1890,-3.2142
105.8142,459.2628,-5.9323
110.7170,480.5424,-3.9211
98.8872,429.1978,-4.2565
105.9317,459.7732,-4.3290
97.3642,422.5878,-7.5166
94.6047,410.6107,-3.1248
87.1717,378.3493,-6.0856
80.8843,351.0605,-9.1303
71.6929,311.1670,-10.5816
71.9411,312.2444,-7.3142
64.6167,280.4546,-7.1295
52.1409,226.3061,-5.5513
45.4591,197.3052,-9.4564
34.7187,150.6889,-8.5195
26.0021,112.8562,-4.3642
20.7716,90.1544,-9.3536
8.7223,37.8570,-8.5095
0.0053,0.0228,-7.9860
0.0000,0.0000,-6.3905
0.0000,0.0000,-9.4006
0.0000,0.0000,-5.3268
0.0000,0.0000,-5.3815
0.0000,0.0000,-7.0606
0.0000,0.0000,-7.6075
0.0000,0.0000,-6.3202
0.0000,0.0000,-7.2839
0.0000,0.0000,-4.2358
0.0000,0.0000,-6.2287
0.0000,0.0000,-5.1728
0.0000,0.0000,-4.4683
0.0000,0.0000,-3.6715
0.0000,0.0000,-4.9017
0.0000,0.0000,-2.8273
0.0000,0.0000,-3.3289
0.0000,0.0000,-3.4671
0.0000,0.0000,-4.6365
0.0000,0.0000,-1.7430
0.0000,0.0000,-3.5112
0.0000,0.0000,-3.1865
0.0000,0.0000,-0.7931
0.0000,0.0000,-1.1864
0.0000,0.0000,-0.7129
0.0000,0.0000,-0.2681
0.0000,0.0000,-0.9225
0.0000,0.0000,-0.4031
0.0000,0.0000,-1.7331
0.0000,0.0000,0.5349
0.0000,0.0000,-0.1649
0.0000,0.0000,1.5609
0.0000,0.0000,-0.2650
0.0000,0.0000,1.7434
0.0000,0.0000,-1.7250
0.0000,0.0000,4.9141
0.0000,0.0000,0.6760
0.0000,0.0000,2.3909
0.0000,0.0000,0.1705
0.0000,0.0000,3.0582
0.0000,0.0000,2.7756
0.0000,0.0000,3.6503
0.0000,0.0000,3.6254
0.0000,0.0000,2.5366
0.0000,0.0000,2.2126
0.0000,0.0000,2.3017
0.0000,0.0000,1.8049
0.0000,0.0000,4.1857
0.0000,0.0000,0.9918
0.0000,0.0000,2.5698
0.0000,0.0000,1.8298
0.0000,0.0000,3.1815
0.0000,0.0000,3.3541
0.0000,0.0000,1.1227
0.0000,0.0000,1.9036
0.0000,0.0000,0.8631
8.0424,34.9063,-0.4010
16.5610,71.8795,1.1961
27.8390,120.8289,1.1179
31.7194,137.6711,-1.7579
38.1416,165.5450,1.6160
60.4568,262.3994,3.2704
59.2407,257.1210,1.0038
60.6315,263.1576,-3.4753
76.5588,332.2866,-0.3636
74.9265,325.2017,-4.9017
82.4183,357.7184,-4.7781
96.3885,418.3529,-2.2590
96.1915,417.4980,-2.9588
97.2673,422.1671,-1.9481
106.3602,461.6328,-4.5483
94.7528,411.2536,-3.1107
101.5932,440.9427,-4.5760
121.4218,527.0042,-4.6825
101.3345,439.8201,-4.1612
117.0742,508.1347,-4.6478
115.2034,500.0146,-6.1225
116.2167,504.4127,-5.1544
122.1285,530.0718,-4.4497
118.1727,512.9025,-6.4461
104.3246,452.7977,-8.5951
94.7337,411.1707,-8.0048
101.8642,442.1190,-6.5952
92.1243,399.8451,-8.3187
90.2460,391.6926,-6.2586
88.7711,385.2913,-4.9324
79.9441,346.9795,-6.6366
75.5255,327.8015,-7.6260
69.4419,301.3973,-8.7226
56.2859,244.2962,-9.7073
53.9973,234.3632,-8.6994
45.4606,197.3116,-10.3450
38.6413,167.7138,-8.8938
26.7078,115.9193,-7.2458
17.0675,74.0775,-7.9344
9.5540,41.4668,-9.0829
0.3364,1.4601,-7.2999
0.0000,0.0000,-8.1428
0.0000,0.0000,-8.7866
0.0000,0.0000,-5.1145
0.0000,0.0000,-7.0369
0.0000,0.0000,-5.0062
0.0000,0.0000,-7.8249
0.0000,0.0000,-4.3057
0.0000,0.0000,-7.3906
0.0000,0.0000,-6.6212
0.0000,0.0000,-3.9784
0.0000,0.0000,-2.7676
0.0000,0.0000,-3.2667
0.0000,0.0000,-4.8393
0.0000,0.0000,-5.1034
0.0000,0.0000,-2.0661
0.0000,0.0000,-4.2453
0.0000,0.0000,-5.4721
0.0000,0.0000,-4.1416
0.0000,0.0000,-3.4079
0.0000,0.0000,-2.4135
0.0000,0.0000,-2.6337
0.0000,0.0000,-1.2710
0.0000,0.0000,-1.2177
0.0000,0.0000,-3.1942
0.0000,0.0000,-2.4418
0.0000,0.0000,-1.5986
0.0000,0.0000,1.2335
0.0000,0.0000,-2.2020
0.0000,0.0000,0.8274
0.0000,0.0000,-2.1249
0.0000,0.0000,0.7976
0.0000,0.0000,-2.1616
0.0000,0.0000,1.5708
0.0000,0.0000,2.6031
0.0000,0.0000,0.5545
0.0000,0.0000,1.3376
0.0000,0.0000,4.1716
0.0000,0.0000,2.8604
0.0000,0.0000,1.4975
0.0000,0.0000,4.9303
0.0000,0.0000,4.9231
0.0000,0.0000,4.5424
0.0000,0.0000,3.4652
0.0000,0.0000,0.4741
0.0000,0.0000,4.1005
0.0000,0.0000,0.3057
0.0000,0.0000,2.3698
0.0000,0.0000,3.8511
0.0000,0.0000,5.1149
0.0000,0.0000,1.6968
0.0000,0.0000,1.6874
0.0000,0.0000,3.3676
0.0000,0.0000,-0.0147
0.0000,0.0000,2.5711
0.0000,0.0000,2.6875
7.7818,33.7754,1.7150
15.7311,68.2774,0.3696
26.7598,116.1452,2.4862
30.1350,130.7943,-0.2434
45.3769,196.9485,0.9037
48.3260,209.7482,0.7458
67.7299,293.9667,0.5306
65.1161,282.6220,-0.7708
79.3915,344.5811,-0.6649
90.0209,390.7156,-1.1892
84.0374,364.7458,-1.0413
82.4432,357.8263,1.1113
95.3776,413.9652,-3.8920
102.5732,445.1960,-2.0321
109.0161,473.1603,-0.7203
102.4385,444.6116,-1.1702
130.3579,565.7896,-5.2179
99.9120,433.6460,-3.0161
127.9906,555.5147,-5.3140
112.6089,488.7539,-7.4133
101.9046,442.2943,-4.6959
113.1331,491.0292,-2.5514
108.3252,470.1615,-5.3292
115.3123,500.4875,-7.5856
92.4256,401.1529,-6.7190
110.5781,479.9396,-5.9639
97.0205,421.0958,-5.9074
95.3102,413.6729,-7.1172
90.9479,394.7392,-6.7009
81.0290,351.6882,-9.5007
79.1660,343.6025,-7.3354
74.8381,324.8180,-4.5755
72.5511,314.8921,-9.1926
51.4985,223.5180,-8.3566
55.5782,241.2250,-7.5281
43.9629,190.8110,-6.9208
33.7945,146.6776,-6.7891
27.8214,120.7527,-6.1769
19.3237,83.8703,-6.6059
10.2465,44.4728,-6.4521
0.6295,2.7323,-6.7587
0.0000,0.0000,-6.3003
0.0000,0.0000,-7.2135
0.0000,0.0000,-6.3041
0.0000,0.0000,-6.0910
0.0000,0.0000,-7.3453
0.0000,0.0000,-5.7595
0.0000,0.0000,-4.4168
0.0000,0.0000,-6.8312
0.0000,0.0000,-5.7527
0.0000,0.0000,-5.1127
0.0000,0.0000,-8.0276
0.0000,0.0000,-5.1970
0.0000,0.0000,-5.4974
0.0000,0.0000,-7.0195
0.0000,0.0000,-4.1823
0.0000,0.0000,-3.4130
0.0000,0.0000,-3.7951
0.0000,0.0000,-0.7605
0.0000,0.0000,-2.2333
0.0000,0.0000,-3.7865
0.0000,0.0000,-2.7964
0.0000,0.0000,-1.4776
0.0000,0.0000,-2.4314
0.0000,0.0000,0.3848
0.0000,0.0000,-0.2667
0.0000,0.0000,1.7097
0.0000,0.0000,0.3206
0.0000,0.0000,-0.9047
0.0000,0.0000,-1.7565
0.0000,0.0000,0.2462
0.0000,0.0000,-1.7769
0.0000,0.0000,-0.2628
0.0000,0.0000,1.3146
0.0000,0.0000,2.0396
0.0000,0.0000,0.2755
0.0000,0.0000,4.7896
0.0000,0.0000,4.7301
0.0000,0.0000,2.3842
0.0000,0.0000,4.4039
0.0000,0.0000,2.0087
0.0000,0.0000,3.1722
0.0000,0.0000,2.7250
0.0000,0.0000,5.2082
0.0000,0.0000,3.2289
0.0000,0.0000,-1.1954
0.0000,0.0000,2.5764
0.0000,0.0000,3.0306
0.0000,0.0000,4.2827
0.0000,0.0000,1.3757
0.0000,0.0000,2.0551
0.0000,0.0000,1.5296
0.0000,0.0000,2.2178
0.0000,0.0000,2.6385
0.0000,0.0000,-1.0264
0.0000,0.0000,2.7113
7.9921,34.6877,2.7765
15.8634,68.8517,0.8172
25.0764,108.8388,0.5421
35.4164,153.7168,0.9997
43.5554,189.0426,0.8485
50.0881,217.3963,-0.7350
61.8264,268.3439,3.3680
66.3710,288.0685,-0.5565
76.2020,330.7381,1.1512
70.2558,304.9295,-1.8374
79.6709,345.7940,-5.9279
94.5340,410.3037,-3.3773
92.6545,402.1464,-1.9032
105.5865,458.2749,-6.6780
99.4849,431.7920,-3.1062
114.8111,498.3121,-5.8335
115.9863,503.4130,-0.5782
116.4864,505.5835,-6.3820
121.3771,526.8102,-3.9908
107.0804,464.7588,-3.5006
119.3153,517.8615,-4.1542
105.2812,456.9495,-2.8135
118.0434,512.3409,-7.4574
122.2505,530.6013,-5.8867
109.8257,476.6743,-8.3674
103.5369,449.3788,-4.7802
94.2025,408.8648,-5.7894
102.0598,442.9680,-6.3127
95.4943,414.4719,-6.0849
90.1237,391.1619,-5.0002
89.8475,389.9630,-6.8260
80.9548,351.3661,-7.2339
68.3955,296.8553,-6.9884
63.2603,274.5671,-9.9663
57.3673,248.9900,-7.2245
42.5917,184.8597,-8.6779
37.5204,162.8489,-7.9667
28.8092,125.0400,-6.5124
18.0867,78.5013,-5.2872
10.0330,43.5460,-6.6681
1.0304,4.4721,-4.6350
0.0000,0.0000,-6.0408
0.0000,0.0000,-8.9145
0.0000,0.0000,-4.7435
0.0000,0.0000,-7.9818
0.0000,0.0000,-7.7034
0.0000,0.0000,-6.6712
